Cell_ID,Year,Forest_Loss_ha
G25_000000,2023,0.0
G25_000001,2023,0.0
G25_000002,2023,0.0
G25_000003,2023,0.0
G25_000004,2023,0.0
G25_000005,2023,0.0
G25_000006,2023,0.0
G25_000007,2023,0.0
G25_000008,2023,0.0
G25_000009,2023,0.0
G25_000010,2023,0.0
G25_000011,2023,0.0
G25_000012,2023,0.0
G25_000013,2023,0.0
G25_000014,2023,0.0
G25_000015,2023,0.0
G25_000016,2023,0.0
G25_000017,2023,0.0
G25_000018,2023,0.0
G25_000019,2023,0.0
G25_000020,2023,0.0
G25_000021,2023,0.0
G25_000022,2023,0.0
G25_000023,2023,0.0
G25_000024,2023,0.0
G25_000025,2023,0.0
G25_000026,2023,0.0
G25_000027,2023,0.0
G25_000028,2023,0.0
G25_000029,2023,0.0
G25_000030,2023,0.0
G25_000031,2023,0.0
G25_000032,2023,0.0
G25_000033,2023,0.0
G25_000034,2023,0.0
G25_000035,2023,0.0
G25_000036,2023,0.0
G25_000037,2023,0.0
G25_000038,2023,0.0
G25_000039,2023,0.0
G25_000040,2023,0.0
G25_000041,2023,0.0
G25_000042,2023,0.0
G25_000043,2023,0.0
G25_000044,2023,0.0
G25_000045,2023,0.0
G25_000046,2023,0.0
G25_000047,2023,0.0
G25_000048,2023,0.0
G25_000049,2023,0.0
G25_000050,2023,0.0
G25_000051,2023,0.0
G25_000052,2023,0.0
G25_000053,2023,0.0
G25_000054,2023,0.0
G25_000055,2023,0.0
G25_000056,2023,0.0
G25_000057,2023,0.0
G25_000058,2023,0.0
G25_000059,2023,0.0
G25_000060,2023,0.0
G25_000061,2023,0.0
G25_000062,2023,0.0
G25_000063,2023,0.0
G25_000064,2023,0.0
G25_000065,2023,0.0
G25_000066,2023,0.0
G25_000067,2023,0.0
G25_000068,2023,0.0
G25_000069,2023,0.0
G25_000070,2023,0.0
G25_000071,2023,0.0
G25_000072,2023,0.0
G25_000073,2023,0.0
G25_000074,2023,0.0
G25_000075,2023,0.0
G25_000076,2023,0.0
G25_000077,2023,0.0
G25_000078,2023,0.0
G25_000079,2023,0.0
G25_000080,2023,0.0
G25_000081,2023,0.0
G25_000082,2023,0.0
G25_000083,2023,0.0
G25_000084,2023,0.0
G25_000085,2023,0.0
G25_000086,2023,0.0
G25_000087,2023,0.0
G25_000088,2023,0.0
G25_000089,2023,0.0
G25_000090,2023,0.0
G25_000091,2023,0.0
G25_000092,2023,0.0
G25_000093,2023,0.0
G25_000094,2023,0.0
G25_000095,2023,0.0
G25_000096,2023,0.0
G25_000097,2023,0.0
G25_000098,2023,0.0
G25_000099,2023,0.0
G25_000100,2023,0.0
G25_000101,2023,0.0
G25_000102,2023,0.0
G25_000103,2023,0.0
G25_000104,2023,0.0
G25_000105,2023,0.0
G25_000106,2023,0.0
G25_000107,2023,0.0
G25_000108,2023,0.0
G25_000109,2023,0.0
G25_000110,2023,0.0
G25_000111,2023,0.0
G25_000112,2023,0.0
G25_000113,2023,0.0
G25_000114,2023,0.0
G25_000115,2023,0.0
G25_000116,2023,0.0
G25_000117,2023,0.0
G25_000118,2023,0.0
G25_000119,2023,0.0
G25_000120,2023,0.0
G25_000121,2023,0.0
G25_000122,2023,0.0
G25_000123,2023,0.0
G25_000124,2023,0.0
G25_000125,2023,0.0
G25_000126,2023,0.0
G25_000127,2023,0.0
G25_000128,2023,0.0
G25_000129,2023,0.0
G25_000130,2023,0.0
