Cell_ID,Year,Forest_Loss_ha
G25_000000,2019,0.0
G25_000001,2019,0.0
G25_000002,2019,0.0
G25_000003,2019,0.0
G25_000004,2019,0.0
G25_000005,2019,0.0
G25_000006,2019,0.0
G25_000007,2019,0.0
G25_000008,2019,0.0
G25_000009,2019,0.0
G25_000010,2019,0.0
G25_000011,2019,0.0
G25_000012,2019,0.0
G25_000013,2019,0.0
G25_000014,2019,0.0
G25_000015,2019,0.0
G25_000016,2019,0.0
G25_000017,2019,0.0
G25_000018,2019,0.0
G25_000019,2019,0.0
G25_000020,2019,0.0
G25_000021,2019,0.0
G25_000022,2019,0.0
G25_000023,2019,0.0
G25_000024,2019,0.0
G25_000025,2019,0.0
G25_000026,2019,0.0
G25_000027,2019,0.0
G25_000028,2019,0.0
G25_000029,2019,0.0
G25_000030,2019,0.0
G25_000031,2019,0.0
G25_000032,2019,0.0
G25_000033,2019,0.0
G25_000034,2019,0.0
G25_000035,2019,0.0
G25_000036,2019,0.0
G25_000037,2019,0.0
G25_000038,2019,0.0
G25_000039,2019,0.0
G25_000040,2019,0.0
G25_000041,2019,0.0
G25_000042,2019,0.0
G25_000043,2019,0.0
G25_000044,2019,0.0
G25_000045,2019,0.0
G25_000046,2019,0.0
G25_000047,2019,0.0
G25_000048,2019,0.0
G25_000049,2019,0.0
G25_000050,2019,0.0
G25_000051,2019,0.0
G25_000052,2019,0.0
G25_000053,2019,0.0
G25_000054,2019,0.0
G25_000055,2019,0.0
G25_000056,2019,0.0
G25_000057,2019,0.0
G25_000058,2019,0.0
G25_000059,2019,0.0
G25_000060,2019,0.0
G25_000061,2019,0.0
G25_000062,2019,0.0
G25_000063,2019,0.0
G25_000064,2019,0.0
G25_000065,2019,0.0
G25_000066,2019,0.0
G25_000067,2019,0.0
G25_000068,2019,0.0
G25_000069,2019,0.0
G25_000070,2019,0.0
G25_000071,2019,0.0
G25_000072,2019,0.0
G25_000073,2019,0.0
G25_000074,2019,0.0
G25_000075,2019,0.0
G25_000076,2019,0.0
G25_000077,2019,0.0
G25_000078,2019,0.0
G25_000079,2019,0.0
G25_000080,2019,0.0
G25_000081,2019,0.0
G25_000082,2019,0.0
G25_000083,2019,0.0
G25_000084,2019,0.0
G25_000085,2019,0.0
G25_000086,2019,0.0
G25_000087,2019,0.0
G25_000088,2019,0.0
G25_000089,2019,0.0
G25_000090,2019,0.0
G25_000091,2019,0.0
G25_000092,2019,0.0
G25_000093,2019,0.0
G25_000094,2019,0.0
G25_000095,2019,0.0
G25_000096,2019,0.0
G25_000097,2019,0.0
G25_000098,2019,0.0
G25_000099,2019,0.0
G25_000100,2019,0.0
G25_000101,2019,0.0
G25_000102,2019,0.0
G25_000103,2019,0.0
G25_000104,2019,0.0
G25_000105,2019,0.0
G25_000106,2019,0.0
G25_000107,2019,0.0
G25_000108,2019,0.0
G25_000109,2019,0.0
G25_000110,2019,0.0
G25_000111,2019,0.0
G25_000112,2019,0.0
G25_000113,2019,0.0
G25_000114,2019,0.0
G25_000115,2019,0.0
G25_000116,2019,0.0
G25_000117,2019,0.0
G25_000118,2019,0.0
G25_000119,2019,0.0
G25_000120,2019,0.0
G25_000121,2019,0.0
G25_000122,2019,0.0
G25_000123,2019,0.0
G25_000124,2019,0.0
G25_000125,2019,0.0
G25_000126,2019,0.0
G25_000127,2019,0.0
G25_000128,2019,0.0
G25_000129,2019,0.0
G25_000130,2019,0.0
G25_000131,2019,0.0
G25_000132,2019,0.0
G25_000133,2019,0.0
G25_000134,2019,0.0
G25_000135,2019,0.0
G25_000136,2019,0.0
G25_000137,2019,0.0
G25_000138,2019,0.0
G25_000139,2019,0.0
G25_000140,2019,0.0
G25_000141,2019,0.0
G25_000142,2019,0.0
G25_000143,2019,0.0
G25_000144,2019,0.0
G25_000145,2019,0.0
G25_000146,2019,0.0
G25_000147,2019,0.0
G25_000148,2019,0.0
G25_000149,2019,0.0
G25_000150,2019,0.0
G25_000151,2019,0.0
G25_000152,2019,0.0
G25_000153,2019,0.0
G25_000154,2019,0.0
G25_000155,2019,0.0
G25_000156,2019,0.0
G25_000157,2019,0.0
G25_000158,2019,0.0
G25_000159,2019,0.0
G25_000160,2019,0.0
G25_000161,2019,0.0
G25_000162,2019,0.0
G25_000163,2019,0.0
G25_000164,2019,0.0
G25_000165,2019,0.0
G25_000166,2019,0.0
G25_000167,2019,0.0
G25_000168,2019,0.0
G25_000169,2019,0.0
G25_000170,2019,0.0
G25_000171,2019,0.0
G25_000172,2019,0.0
G25_000173,2019,0.0
G25_000174,2019,0.0
G25_000175,2019,0.0
G25_000176,2019,0.0
G25_000177,2019,0.0
G25_000178,2019,0.0
G25_000179,2019,0.0
G25_000180,2019,0.0
G25_000181,2019,0.0
G25_000182,2019,0.0
G25_000183,2019,0.0
G25_000184,2019,0.0
G25_000185,2019,0.0
G25_000186,2019,0.0
G25_000187,2019,0.0
G25_000188,2019,0.0
G25_000189,2019,0.0
G25_000190,2019,0.0
G25_000191,2019,0.0
G25_000192,2019,0.0
G25_000193,2019,0.0
G25_000194,2019,0.0
G25_000195,2019,0.0
G25_000196,2019,0.0
G25_000197,2019,0.0
G25_000198,2019,0.0
G25_000199,2019,0.0
G25_000200,2019,0.0
G25_000201,2019,0.0
G25_000202,2019,0.0
G25_000203,2019,0.0
G25_000204,2019,0.0
G25_000205,2019,0.0
G25_000206,2019,0.0
G25_000207,2019,0.0
G25_000208,2019,0.0
G25_000209,2019,0.0
G25_000210,2019,0.0
G25_000211,2019,0.0
G25_000212,2019,0.0
G25_000213,2019,0.0
G25_000214,2019,0.0
G25_000215,2019,0.0
G25_000216,2019,0.0
G25_000217,2019,0.0
G25_000218,2019,0.0
G25_000219,2019,0.0
G25_000220,2019,0.0
G25_000221,2019,0.0
G25_000222,2019,0.0
G25_000223,2019,0.0
G25_000224,2019,0.0
G25_000225,2019,0.0
G25_000226,2019,0.0
G25_000227,2019,0.0
G25_000228,2019,0.0
G25_000229,2019,0.0
G25_000230,2019,0.0
G25_000231,2019,0.0
G25_000232,2019,0.0
G25_000233,2019,0.0
G25_000234,2019,0.0
G25_000235,2019,0.0
G25_000236,2019,0.0
G25_000237,2019,0.0
G25_000238,2019,0.0
G25_000239,2019,0.0
G25_000240,2019,0.0
G25_000241,2019,0.0
G25_000242,2019,0.0
G25_000243,2019,0.0
G25_000244,2019,0.0
G25_000245,2019,0.0
G25_000246,2019,0.0
G25_000247,2019,0.0
G25_000248,2019,0.0
G25_000249,2019,0.0
G25_000250,2019,0.0
G25_000251,2019,0.0
G25_000252,2019,0.0
G25_000253,2019,0.0
G25_000254,2019,0.0
G25_000255,2019,0.0
G25_000256,2019,0.0
G25_000257,2019,0.0
G25_000258,2019,0.0
G25_000259,2019,0.0
G25_000260,2019,0.0
G25_000261,2019,0.0
G25_000262,2019,0.0
G25_000263,2019,0.0
G25_000264,2019,0.0
G25_000265,2019,0.0
G25_000266,2019,0.0
G25_000267,2019,0.0
G25_000268,2019,0.0
G25_000269,2019,0.0
G25_000270,2019,0.0
G25_000271,2019,0.0
G25_000272,2019,0.0
G25_000273,2019,0.0
G25_000274,2019,0.0
G25_000275,2019,0.0
G25_000276,2019,0.0
G25_000277,2019,0.0
G25_000278,2019,0.0
G25_000279,2019,0.0
G25_000280,2019,0.0
G25_000281,2019,0.0
G25_000282,2019,0.0
G25_000283,2019,0.0
G25_000284,2019,0.0
G25_000285,2019,0.0
G25_000286,2019,0.0
G25_000287,2019,0.0
G25_000288,2019,0.0
G25_000289,2019,0.0
G25_000290,2019,0.0
G25_000291,2019,0.0
G25_000292,2019,0.0
G25_000293,2019,0.0
G25_000294,2019,0.0
G25_000295,2019,0.0
G25_000296,2019,0.0
G25_000297,2019,0.0
G25_000298,2019,0.0
G25_000299,2019,0.0
G25_000300,2019,0.0
G25_000301,2019,0.0
G25_000302,2019,0.0
G25_000303,2019,0.0
G25_000304,2019,0.0
G25_000305,2019,0.0
G25_000306,2019,0.0
G25_000307,2019,0.0
G25_000308,2019,0.0
G25_000309,2019,0.0
G25_000310,2019,0.0
G25_000311,2019,0.0
G25_000312,2019,0.0
G25_000313,2019,0.0
G25_000314,2019,0.0
G25_000315,2019,0.0
G25_000316,2019,0.0
G25_000317,2019,0.0
G25_000318,2019,0.0
G25_000319,2019,0.0
G25_000320,2019,0.0
G25_000321,2019,0.0
G25_000322,2019,0.0
G25_000323,2019,0.0
G25_000324,2019,0.0
G25_000325,2019,0.0
G25_000326,2019,0.0
G25_000327,2019,0.0
G25_000328,2019,0.0
G25_000329,2019,0.0
G25_000330,2019,0.0
G25_000331,2019,0.0
G25_000332,2019,0.0
G25_000333,2019,0.0
G25_000334,2019,0.0
G25_000335,2019,0.0
G25_000336,2019,0.0
G25_000337,2019,0.0
G25_000338,2019,0.0
G25_000339,2019,0.0
G25_000340,2019,0.0
G25_000341,2019,0.0
G25_000342,2019,0.0
G25_000343,2019,0.0
G25_000344,2019,0.0
G25_000345,2019,0.0
G25_000346,2019,0.0
G25_000347,2019,0.0
G25_000348,2019,0.0
G25_000349,2019,0.0
G25_000350,2019,0.0
G25_000351,2019,0.0
G25_000352,2019,0.0
G25_000353,2019,0.0
G25_000354,2019,0.0
G25_000355,2019,0.0
G25_000356,2019,0.0
G25_000357,2019,0.0
G25_000358,2019,0.0
G25_000359,2019,0.0
G25_000360,2019,0.0
G25_000361,2019,0.0
G25_000362,2019,0.0
G25_000363,2019,0.0
G25_000364,2019,0.0
G25_000365,2019,0.0
G25_000366,2019,0.0
G25_000367,2019,0.0
G25_000368,2019,0.0
G25_000369,2019,0.0
G25_000370,2019,0.0
G25_000371,2019,0.0
G25_000372,2019,0.0
G25_000373,2019,0.0
G25_000374,2019,0.0
G25_000375,2019,0.0
G25_000376,2019,0.0
G25_000377,2019,0.0
G25_000378,2019,0.0
G25_000379,2019,0.0
G25_000380,2019,0.0
G25_000381,2019,0.0
G25_000382,2019,0.0
G25_000383,2019,0.0
G25_000384,2019,0.0
G25_000385,2019,0.0
G25_000386,2019,0.0
G25_000387,2019,0.0
G25_000388,2019,0.0
G25_000389,2019,0.0
G25_000390,2019,0.0
G25_000391,2019,0.0
G25_000392,2019,0.0
G25_000393,2019,0.0
G25_000394,2019,0.0
G25_000395,2019,0.0
G25_000396,2019,0.0
G25_000397,2019,0.0
G25_000398,2019,0.0
G25_000399,2019,0.0
G25_000400,2019,0.0
G25_000401,2019,0.0
G25_000402,2019,0.0
G25_000403,2019,0.0
G25_000404,2019,0.0
G25_000405,2019,0.0
G25_000406,2019,0.0
G25_000407,2019,0.0
G25_000408,2019,0.0
G25_000409,2019,0.0
G25_000410,2019,0.0
G25_000411,2019,0.0
G25_000412,2019,0.0
G25_000413,2019,0.0
G25_000414,2019,0.0
G25_000415,2019,0.0
G25_000416,2019,0.0
G25_000417,2019,0.0
G25_000418,2019,0.0
G25_000419,2019,0.0
G25_000420,2019,0.0
G25_000421,2019,0.0
G25_000422,2019,0.0
G25_000423,2019,0.0
G25_000424,2019,0.0
G25_000425,2019,0.0
G25_000426,2019,0.0
G25_000427,2019,0.0
G25_000428,2019,0.0
G25_000429,2019,0.0
G25_000430,2019,0.0
G25_000431,2019,0.0
G25_000432,2019,0.0
G25_000433,2019,0.0
G25_000434,2019,0.0
G25_000435,2019,0.0
G25_000436,2019,0.0
G25_000437,2019,0.0
G25_000438,2019,0.0
G25_000439,2019,0.0
G25_000440,2019,0.0
G25_000441,2019,0.0
G25_000442,2019,0.0
G25_000443,2019,0.0
G25_000444,2019,0.0
G25_000445,2019,0.0
G25_000446,2019,0.0
G25_000447,2019,0.0
G25_000448,2019,0.0
G25_000449,2019,0.0
G25_000450,2019,0.0
G25_000451,2019,0.0
G25_000452,2019,0.0
G25_000453,2019,0.0
G25_000454,2019,0.0
G25_000455,2019,0.0
G25_000456,2019,0.0
G25_000457,2019,0.0
G25_000458,2019,0.0
G25_000459,2019,0.0
G25_000460,2019,0.0
G25_000461,2019,0.0
G25_000462,2019,0.0
G25_000463,2019,0.0
G25_000464,2019,0.0
G25_000465,2019,0.0
G25_000466,2019,0.0
G25_000467,2019,0.0
G25_000468,2019,0.0
G25_000469,2019,0.0
G25_000470,2019,0.0
G25_000471,2019,0.0
G25_000472,2019,0.0
G25_000473,2019,0.0
G25_000474,2019,0.0
G25_000475,2019,0.0
G25_000476,2019,0.0
G25_000477,2019,0.0
G25_000478,2019,0.0
G25_000479,2019,0.0
G25_000480,2019,0.0
G25_000481,2019,0.0
G25_000482,2019,0.0
G25_000483,2019,0.0
G25_000484,2019,0.0
G25_000485,2019,0.0
G25_000486,2019,0.0
G25_000487,2019,0.0
G25_000488,2019,0.0
G25_000489,2019,0.0
G25_000490,2019,0.0
G25_000491,2019,0.0
G25_000492,2019,0.0
G25_000493,2019,0.0
G25_000494,2019,0.0
G25_000495,2019,0.0
G25_000496,2019,0.0
G25_000497,2019,0.0
G25_000498,2019,0.0
G25_000499,2019,0.0
G25_000500,2019,0.0
G25_000501,2019,0.0
G25_000502,2019,0.0
G25_000503,2019,0.0
G25_000504,2019,0.0
G25_000505,2019,0.0
G25_000506,2019,0.0
G25_000507,2019,0.0
G25_000508,2019,0.0
G25_000509,2019,0.0
G25_000510,2019,0.0
G25_000511,2019,0.0
G25_000512,2019,0.0
G25_000513,2019,0.0
G25_000514,2019,0.0
G25_000515,2019,0.0
G25_000516,2019,0.0
G25_000517,2019,0.0
G25_000518,2019,0.0
G25_000519,2019,0.0
G25_000520,2019,0.0
G25_000521,2019,0.0
G25_000522,2019,0.0
G25_000523,2019,0.0
G25_000524,2019,0.0
G25_000525,2019,0.0
G25_000526,2019,0.0
G25_000527,2019,0.0
G25_000528,2019,0.0
G25_000529,2019,0.0
G25_000530,2019,0.0
G25_000531,2019,0.0
G25_000532,2019,0.0
G25_000533,2019,0.0
G25_000534,2019,0.0
G25_000535,2019,0.0
G25_000536,2019,0.0
G25_000537,2019,0.0
G25_000538,2019,0.0
G25_000539,2019,0.0
G25_000540,2019,0.0
G25_000541,2019,0.0
G25_000542,2019,0.0
G25_000543,2019,0.0
G25_000544,2019,0.0
G25_000545,2019,0.0
G25_000546,2019,0.0
G25_000547,2019,0.0
G25_000548,2019,0.0
G25_000549,2019,0.0
G25_000550,2019,0.0
G25_000551,2019,0.0
G25_000552,2019,0.0
G25_000553,2019,0.0
G25_000554,2019,0.0
G25_000555,2019,0.0
G25_000556,2019,0.0
G25_000557,2019,0.0
G25_000558,2019,0.0
G25_000559,2019,0.0
G25_000560,2019,0.0
G25_000561,2019,0.0
G25_000562,2019,0.0
G25_000563,2019,0.0
G25_000564,2019,0.0
G25_000565,2019,0.0
G25_000566,2019,0.0
G25_000567,2019,0.0
G25_000568,2019,0.0
G25_000569,2019,0.0
G25_000570,2019,0.0
G25_000571,2019,0.0
G25_000572,2019,0.0
G25_000573,2019,0.0
G25_000574,2019,0.0
G25_000575,2019,0.0
G25_000576,2019,0.0
G25_000577,2019,0.0
G25_000578,2019,0.0
G25_000579,2019,0.0
G25_000580,2019,0.0
G25_000581,2019,0.0
G25_000582,2019,0.0
G25_000583,2019,0.0
G25_000584,2019,0.0
G25_000585,2019,0.0
G25_000586,2019,0.0
G25_000587,2019,0.0
G25_000588,2019,0.0
G25_000589,2019,0.0
G25_000590,2019,0.0
G25_000591,2019,0.0
G25_000592,2019,0.0
G25_000593,2019,0.0
G25_000594,2019,0.0
G25_000595,2019,0.0
G25_000596,2019,0.0
G25_000597,2019,0.0
G25_000598,2019,0.0
G25_000599,2019,0.0
G25_000600,2019,0.0
G25_000601,2019,0.0
G25_000602,2019,0.0
G25_000603,2019,0.0
G25_000604,2019,0.0
G25_000605,2019,0.0
G25_000606,2019,0.0
G25_000607,2019,0.0
G25_000608,2019,0.0
G25_000609,2019,0.0
G25_000610,2019,0.0
G25_000611,2019,0.0
G25_000612,2019,0.0
G25_000613,2019,0.0
G25_000614,2019,0.0
G25_000615,2019,0.0
G25_000616,2019,0.0
G25_000617,2019,0.0
G25_000618,2019,0.0
G25_000619,2019,0.0
G25_000620,2019,0.0
G25_000621,2019,0.0
G25_000622,2019,0.0
G25_000623,2019,0.0
G25_000624,2019,0.0
G25_000625,2019,0.0
G25_000626,2019,0.0
G25_000627,2019,0.0
G25_000628,2019,0.0
G25_000629,2019,0.0
G25_000630,2019,0.0
G25_000631,2019,0.0
G25_000632,2019,0.0
G25_000633,2019,0.0
G25_000634,2019,0.0
G25_000635,2019,0.0
G25_000636,2019,0.0
G25_000637,2019,0.0
G25_000638,2019,0.0
G25_000639,2019,0.0
G25_000640,2019,0.0
G25_000641,2019,0.0
G25_000642,2019,0.0
G25_000643,2019,0.0
G25_000644,2019,0.0
G25_000645,2019,0.0
G25_000646,2019,0.0
G25_000647,2019,0.0
G25_000648,2019,0.0
G25_000649,2019,0.0
G25_000650,2019,0.0
G25_000651,2019,0.0
G25_000652,2019,0.0
G25_000653,2019,0.0
G25_000654,2019,0.0
G25_000655,2019,0.0
G25_000656,2019,0.0
G25_000657,2019,0.0
G25_000658,2019,0.0
G25_000659,2019,0.0
G25_000660,2019,0.0
G25_000661,2019,0.0
G25_000662,2019,0.0
G25_000663,2019,0.0357124279067095
G25_000664,2019,0.0
G25_000665,2019,0.0
G25_000666,2019,0.0
G25_000667,2019,0.0
G25_000668,2019,0.0
G25_000669,2019,0.0
G25_000670,2019,0.0
G25_000671,2019,0.0
G25_000672,2019,0.0
G25_000673,2019,0.0
G25_000674,2019,0.0
G25_000675,2019,0.0
G25_000676,2019,0.0
G25_000677,2019,0.0
G25_000678,2019,0.0
G25_000679,2019,0.0
G25_000680,2019,0.0
G25_000681,2019,0.0
G25_000682,2019,0.0
G25_000683,2019,0.0
G25_000684,2019,0.0
G25_000685,2019,0.0
G25_000686,2019,0.0
G25_000687,2019,0.0
G25_000688,2019,0.0
G25_000689,2019,0.0
G25_000690,2019,0.0
G25_000691,2019,0.0
G25_000692,2019,0.0
G25_000693,2019,0.0
G25_000694,2019,0.0
G25_000695,2019,0.0
G25_000696,2019,0.0
G25_000697,2019,0.0
G25_000698,2019,0.0
G25_000699,2019,0.0
G25_000700,2019,0.0
G25_000701,2019,0.0
G25_000702,2019,0.0
G25_000703,2019,0.0
G25_000704,2019,0.0
G25_000705,2019,0.0
G25_000706,2019,0.0
G25_000707,2019,0.0
G25_000708,2019,0.0
G25_000709,2019,0.0
G25_000710,2019,0.0
G25_000711,2019,0.0
G25_000712,2019,0.0
G25_000713,2019,0.0
G25_000714,2019,0.0
G25_000715,2019,0.0
G25_000716,2019,0.0
G25_000717,2019,0.0
G25_000718,2019,0.0
G25_000719,2019,0.0
G25_000720,2019,0.0
G25_000721,2019,0.0
G25_000722,2019,0.0
G25_000723,2019,0.0
G25_000724,2019,0.0
G25_000725,2019,0.0
G25_000726,2019,0.0
G25_000727,2019,0.0
G25_000728,2019,0.0
G25_000729,2019,0.0
G25_000730,2019,0.0
G25_000731,2019,0.0
G25_000732,2019,0.0
G25_000733,2019,0.0
G25_000734,2019,0.0
G25_000735,2019,0.0
G25_000736,2019,0.0
G25_000737,2019,0.0
G25_000738,2019,0.0
G25_000739,2019,0.0
G25_000740,2019,0.2601489479932597
G25_000741,2019,0.0
G25_000742,2019,0.0
G25_000743,2019,0.0
G25_000744,2019,0.0
G25_000745,2019,0.0
G25_000746,2019,0.0
G25_000747,2019,0.0
G25_000748,2019,0.0
G25_000749,2019,0.0
G25_000750,2019,0.0
G25_000751,2019,0.0
G25_000752,2019,0.0
G25_000753,2019,0.0
G25_000754,2019,0.0
G25_000755,2019,0.0
G25_000756,2019,0.0
G25_000757,2019,0.0
G25_000758,2019,0.0
G25_000759,2019,0.0
G25_000760,2019,0.0
G25_000761,2019,0.0
G25_000762,2019,0.0
G25_000763,2019,0.0
G25_000764,2019,0.0
G25_000765,2019,0.0
G25_000766,2019,0.0
G25_000767,2019,0.0
G25_000768,2019,0.0
G25_000769,2019,0.0
G25_000770,2019,0.0
G25_000771,2019,0.0
G25_000772,2019,0.0
G25_000773,2019,0.0
G25_000774,2019,0.0
G25_000775,2019,0.0
G25_000776,2019,0.0
G25_000777,2019,0.0
G25_000778,2019,0.0
G25_000779,2019,0.0
G25_000780,2019,0.0
G25_000781,2019,0.0
G25_000782,2019,0.0
G25_000783,2019,0.0
G25_000784,2019,0.0
G25_000785,2019,0.0
G25_000786,2019,0.0
G25_000787,2019,0.0
G25_000788,2019,0.0
G25_000789,2019,0.0
G25_000790,2019,0.0
G25_000791,2019,0.0
G25_000792,2019,0.0
G25_000793,2019,0.0
G25_000794,2019,0.0
G25_000795,2019,0.0
