Cell_ID,Year,Forest_Loss_ha
G25_000000,2022,0.0
G25_000001,2022,0.0
G25_000002,2022,0.0
G25_000003,2022,0.0
G25_000004,2022,0.0
G25_000005,2022,0.0
G25_000006,2022,0.0
G25_000007,2022,0.0
G25_000008,2022,0.0
G25_000009,2022,0.0
G25_000010,2022,0.0
G25_000011,2022,0.0
G25_000012,2022,0.0
G25_000013,2022,0.0
G25_000014,2022,0.0
G25_000015,2022,0.0
G25_000016,2022,0.0
G25_000017,2022,0.0
G25_000018,2022,0.0
G25_000019,2022,0.0
G25_000020,2022,0.0
G25_000021,2022,0.0
G25_000022,2022,0.0
G25_000023,2022,0.0
G25_000024,2022,0.0
G25_000025,2022,0.0
G25_000026,2022,0.0
G25_000027,2022,0.0
G25_000028,2022,0.0
G25_000029,2022,0.0
G25_000030,2022,0.0
G25_000031,2022,0.0
G25_000032,2022,0.0
G25_000033,2022,0.0
G25_000034,2022,0.0
G25_000035,2022,0.0
G25_000036,2022,0.0
G25_000037,2022,0.0
G25_000038,2022,0.0
G25_000039,2022,0.0
G25_000040,2022,0.0
G25_000041,2022,0.0
G25_000042,2022,0.0
G25_000043,2022,0.0
G25_000044,2022,0.0
G25_000045,2022,0.0
G25_000046,2022,0.0
G25_000047,2022,0.0
G25_000048,2022,0.0
G25_000049,2022,0.0
G25_000050,2022,0.0
G25_000051,2022,0.0
G25_000052,2022,0.0
G25_000053,2022,0.0
G25_000054,2022,0.0
G25_000055,2022,0.0
G25_000056,2022,0.0
G25_000057,2022,0.0
G25_000058,2022,0.0
G25_000059,2022,0.0
G25_000060,2022,0.0
G25_000061,2022,0.0
G25_000062,2022,0.0
G25_000063,2022,0.0
G25_000064,2022,0.0
G25_000065,2022,0.0
G25_000066,2022,0.0
G25_000067,2022,0.0
G25_000068,2022,0.0
G25_000069,2022,0.0
G25_000070,2022,0.0
G25_000071,2022,0.0
G25_000072,2022,0.0
G25_000073,2022,0.0
G25_000074,2022,0.0
G25_000075,2022,0.0
G25_000076,2022,0.0
G25_000077,2022,0.0
G25_000078,2022,0.0
G25_000079,2022,0.0
G25_000080,2022,0.0
G25_000081,2022,0.0
G25_000082,2022,0.0
G25_000083,2022,0.0
G25_000084,2022,0.0
G25_000085,2022,0.0
