Cell_ID,Year,Forest_Loss_ha
G25_000000,2013,0.0
G25_000001,2013,0.0
G25_000002,2013,0.0
G25_000003,2013,0.0
G25_000004,2013,0.0
G25_000005,2013,0.0
G25_000006,2013,0.0
G25_000007,2013,0.0
G25_000008,2013,0.0
G25_000009,2013,0.0
G25_000010,2013,0.0
G25_000011,2013,0.0
G25_000012,2013,0.0
G25_000013,2013,0.0
G25_000014,2013,0.0
G25_000015,2013,0.0
G25_000016,2013,0.0
G25_000017,2013,0.0
G25_000018,2013,0.0
G25_000019,2013,0.0
G25_000020,2013,0.0
G25_000021,2013,0.0
G25_000022,2013,0.0
G25_000023,2013,0.0
G25_000024,2013,0.0
G25_000025,2013,0.0
G25_000026,2013,0.0
G25_000027,2013,0.0
G25_000028,2013,0.0
G25_000029,2013,0.0
G25_000030,2013,0.0
G25_000031,2013,0.0
G25_000032,2013,0.0
G25_000033,2013,0.0
G25_000034,2013,0.0
G25_000035,2013,0.0
G25_000036,2013,0.0
G25_000037,2013,0.0
G25_000038,2013,0.0
G25_000039,2013,0.0
G25_000040,2013,0.0
G25_000041,2013,0.0
G25_000042,2013,0.0
G25_000043,2013,0.0
G25_000044,2013,0.0
G25_000045,2013,0.0
G25_000046,2013,0.0
G25_000047,2013,0.0
G25_000048,2013,0.0
G25_000049,2013,0.0
G25_000050,2013,0.0
G25_000051,2013,0.0
G25_000052,2013,0.0
G25_000053,2013,0.0
G25_000054,2013,0.0
G25_000055,2013,0.0
G25_000056,2013,0.0
G25_000057,2013,0.0
G25_000058,2013,0.0
G25_000059,2013,0.0
G25_000060,2013,0.0
G25_000061,2013,0.0
G25_000062,2013,0.0
G25_000063,2013,0.0
G25_000064,2013,0.0
G25_000065,2013,0.0
G25_000066,2013,0.0
G25_000067,2013,0.0
G25_000068,2013,0.0
G25_000069,2013,0.0
G25_000070,2013,0.0
G25_000071,2013,0.0
G25_000072,2013,0.0
G25_000073,2013,0.0
G25_000074,2013,0.0
G25_000075,2013,0.0
G25_000076,2013,0.0
G25_000077,2013,0.0
G25_000078,2013,0.0
G25_000079,2013,0.0
G25_000080,2013,0.0
G25_000081,2013,0.0
G25_000082,2013,0.0
G25_000083,2013,0.0
G25_000084,2013,0.0
G25_000085,2013,0.0
G25_000086,2013,0.0
G25_000087,2013,0.0
G25_000088,2013,0.0
G25_000089,2013,0.0
G25_000090,2013,0.0
G25_000091,2013,0.0
G25_000092,2013,0.0
G25_000093,2013,0.0
G25_000094,2013,0.0
G25_000095,2013,0.0
G25_000096,2013,0.0
G25_000097,2013,0.0
G25_000098,2013,0.0
G25_000099,2013,0.0
G25_000100,2013,0.0
G25_000101,2013,0.0
G25_000102,2013,0.0
G25_000103,2013,0.0
G25_000104,2013,0.0
G25_000105,2013,0.0
G25_000106,2013,0.0
G25_000107,2013,0.0
G25_000108,2013,0.0
G25_000109,2013,0.0
G25_000110,2013,0.0
G25_000111,2013,0.0
G25_000112,2013,0.0
G25_000113,2013,0.0
G25_000114,2013,0.0
G25_000115,2013,0.0
G25_000116,2013,0.0
G25_000117,2013,0.0
G25_000118,2013,0.0
G25_000119,2013,0.0
G25_000120,2013,0.0
G25_000121,2013,0.0
G25_000122,2013,0.0
G25_000123,2013,0.0
G25_000124,2013,0.0
G25_000125,2013,0.0
G25_000126,2013,0.0
G25_000127,2013,0.0
G25_000128,2013,0.0
G25_000129,2013,0.0
G25_000130,2013,0.0
G25_000131,2013,0.0
G25_000132,2013,0.0
G25_000133,2013,0.0
G25_000134,2013,0.0
G25_000135,2013,0.0
G25_000136,2013,0.0
G25_000137,2013,0.0
G25_000138,2013,0.0
G25_000139,2013,0.0
G25_000140,2013,0.0
G25_000141,2013,0.0
G25_000142,2013,0.0
G25_000143,2013,0.0
G25_000144,2013,0.0
G25_000145,2013,0.0
G25_000146,2013,0.0
G25_000147,2013,0.0
G25_000148,2013,0.0
G25_000149,2013,0.0
G25_000150,2013,0.0
G25_000151,2013,0.0
G25_000152,2013,0.0
G25_000153,2013,0.0
G25_000154,2013,0.0
G25_000155,2013,0.0
G25_000156,2013,0.0
G25_000157,2013,0.0
G25_000158,2013,0.0
G25_000159,2013,0.0
G25_000160,2013,0.0
G25_000161,2013,0.0
G25_000162,2013,0.0
G25_000163,2013,0.0
G25_000164,2013,0.0
G25_000165,2013,0.0
G25_000166,2013,0.0
G25_000167,2013,0.0
G25_000168,2013,0.0
G25_000169,2013,0.0
G25_000170,2013,0.0
G25_000171,2013,0.0
G25_000172,2013,0.0
G25_000173,2013,0.0
G25_000174,2013,0.0
G25_000175,2013,0.0
G25_000176,2013,0.0
G25_000177,2013,0.0
