Cell_ID,Year,Forest_Loss_ha
G25_000000,2010,0.0
G25_000001,2010,0.0
G25_000002,2010,0.0
G25_000003,2010,0.0
G25_000004,2010,0.0
G25_000005,2010,0.0
G25_000006,2010,0.0
G25_000007,2010,0.0
G25_000008,2010,0.0
G25_000009,2010,0.0
G25_000010,2010,0.0
G25_000011,2010,0.0
G25_000012,2010,0.0
G25_000013,2010,0.0
G25_000014,2010,0.0
G25_000015,2010,0.0
G25_000016,2010,0.0
G25_000017,2010,0.0
G25_000018,2010,0.0
G25_000019,2010,0.0
G25_000020,2010,0.0
G25_000021,2010,0.0
G25_000022,2010,0.0
G25_000023,2010,0.0
G25_000024,2010,0.0
G25_000025,2010,0.0
G25_000026,2010,0.0
G25_000027,2010,0.0
G25_000028,2010,0.0
G25_000029,2010,0.0
G25_000030,2010,0.0
G25_000031,2010,0.0
G25_000032,2010,0.0
G25_000033,2010,0.0
G25_000034,2010,0.0
G25_000035,2010,0.0
G25_000036,2010,0.0
G25_000037,2010,0.0
G25_000038,2010,0.0
G25_000039,2010,0.0
G25_000040,2010,0.0
G25_000041,2010,0.0
G25_000042,2010,0.0
G25_000043,2010,0.0
G25_000044,2010,0.0
G25_000045,2010,0.0
G25_000046,2010,0.0
G25_000047,2010,0.0
G25_000048,2010,0.0
G25_000049,2010,0.0
G25_000050,2010,0.0
G25_000051,2010,0.0
G25_000052,2010,0.0
G25_000053,2010,0.0
G25_000054,2010,0.0
G25_000055,2010,0.0
G25_000056,2010,0.0
G25_000057,2010,0.0
G25_000058,2010,0.0
G25_000059,2010,0.0
G25_000060,2010,0.0
G25_000061,2010,0.0
G25_000062,2010,0.0
G25_000063,2010,0.0
G25_000064,2010,0.0
G25_000065,2010,0.0
G25_000066,2010,0.0
G25_000067,2010,0.0
G25_000068,2010,0.0
G25_000069,2010,0.0
G25_000070,2010,0.0
G25_000071,2010,0.0
G25_000072,2010,0.0
G25_000073,2010,0.0
G25_000074,2010,0.0
G25_000075,2010,0.0
G25_000076,2010,0.0
G25_000077,2010,0.0
G25_000078,2010,0.0
G25_000079,2010,0.0
G25_000080,2010,0.0
G25_000081,2010,0.0
G25_000082,2010,0.0
G25_000083,2010,0.0
G25_000084,2010,0.0
G25_000085,2010,0.0
G25_000086,2010,0.0
G25_000087,2010,0.0
G25_000088,2010,0.0
G25_000089,2010,0.0
G25_000090,2010,0.0
G25_000091,2010,0.0
G25_000092,2010,0.0
G25_000093,2010,0.0
G25_000094,2010,0.0
G25_000095,2010,0.0
G25_000096,2010,0.0
G25_000097,2010,0.0
G25_000098,2010,0.0
G25_000099,2010,0.0
G25_000100,2010,0.0
G25_000101,2010,0.0
G25_000102,2010,0.0
G25_000103,2010,0.0
G25_000104,2010,0.0
G25_000105,2010,0.0
G25_000106,2010,0.0
G25_000107,2010,0.0
G25_000108,2010,0.0
G25_000109,2010,0.0
G25_000110,2010,0.0
G25_000111,2010,0.0
G25_000112,2010,0.0
G25_000113,2010,0.0
G25_000114,2010,0.0
G25_000115,2010,0.0
G25_000116,2010,0.0
G25_000117,2010,0.0
G25_000118,2010,0.0
G25_000119,2010,0.0
G25_000120,2010,0.0
G25_000121,2010,0.0
G25_000122,2010,0.0
G25_000123,2010,0.0
G25_000124,2010,0.0
G25_000125,2010,0.0
G25_000126,2010,0.0
G25_000127,2010,0.0
G25_000128,2010,0.0
G25_000129,2010,0.0
G25_000130,2010,0.0
G25_000131,2010,0.0
G25_000132,2010,0.0
G25_000133,2010,0.0
G25_000134,2010,0.0
G25_000135,2010,0.0
G25_000136,2010,0.0
G25_000137,2010,0.0
G25_000138,2010,0.0
G25_000139,2010,0.0
G25_000140,2010,0.0
G25_000141,2010,0.0
G25_000142,2010,0.0
G25_000143,2010,0.0
G25_000144,2010,0.0
G25_000145,2010,0.0
G25_000146,2010,0.0
G25_000147,2010,0.0
G25_000148,2010,0.0
G25_000149,2010,0.0
G25_000150,2010,0.0
G25_000151,2010,0.0
G25_000152,2010,0.0
G25_000153,2010,0.0
G25_000154,2010,0.0
G25_000155,2010,0.0
G25_000156,2010,0.0
G25_000157,2010,0.0
G25_000158,2010,0.0
G25_000159,2010,0.0
G25_000160,2010,0.0
G25_000161,2010,0.0
G25_000162,2010,0.0
G25_000163,2010,0.0
G25_000164,2010,0.0
G25_000165,2010,0.0
G25_000166,2010,0.0
G25_000167,2010,0.0
G25_000168,2010,0.0
G25_000169,2010,0.0
G25_000170,2010,0.0
G25_000171,2010,0.0
G25_000172,2010,0.0
G25_000173,2010,0.0
G25_000174,2010,0.0
G25_000175,2010,0.0
G25_000176,2010,0.0
G25_000177,2010,0.0
G25_000178,2010,0.0
G25_000179,2010,0.0
G25_000180,2010,0.0
G25_000181,2010,0.0
G25_000182,2010,0.0
G25_000183,2010,0.0
G25_000184,2010,0.0
G25_000185,2010,0.0
G25_000186,2010,0.0
G25_000187,2010,0.0
G25_000188,2010,0.0
G25_000189,2010,0.0
G25_000190,2010,0.0
G25_000191,2010,0.0
G25_000192,2010,0.0
G25_000193,2010,0.0
G25_000194,2010,0.0
G25_000195,2010,0.0
G25_000196,2010,0.0
G25_000197,2010,0.0
G25_000198,2010,0.0
G25_000199,2010,0.0
G25_000200,2010,0.0
G25_000201,2010,0.0
G25_000202,2010,0.0
G25_000203,2010,0.0
G25_000204,2010,0.0
G25_000205,2010,0.0
G25_000206,2010,0.0
G25_000207,2010,0.0
G25_000208,2010,0.0
G25_000209,2010,0.0
G25_000210,2010,0.0
G25_000211,2010,0.0
G25_000212,2010,0.0
G25_000213,2010,0.0
G25_000214,2010,0.0
G25_000215,2010,0.0
G25_000216,2010,0.0
G25_000217,2010,0.0
G25_000218,2010,0.0
G25_000219,2010,0.0
G25_000220,2010,0.0
G25_000221,2010,0.0
G25_000222,2010,0.0
G25_000223,2010,0.0
G25_000224,2010,0.0
G25_000225,2010,0.0
G25_000226,2010,0.0
G25_000227,2010,0.0
G25_000228,2010,0.0
G25_000229,2010,0.0
G25_000230,2010,0.0
G25_000231,2010,0.0
G25_000232,2010,0.0
G25_000233,2010,0.0
G25_000234,2010,0.0
G25_000235,2010,0.0
G25_000236,2010,0.0
G25_000237,2010,0.0
G25_000238,2010,0.0
G25_000239,2010,0.0
G25_000240,2010,0.0
G25_000241,2010,0.0
