Cell_ID,Year,Forest_Loss_ha,Forest_Loss_ha
G25_033738,2009,0.0,0.0
G25_033739,2009,0.0,0.0
G25_033740,2009,0.2312882263183593,0.2312882263183593
G25_033741,2009,0.3572624504538143,0.3572624504538143
G25_033742,2009,0.3852604553222656,0.3852604553222656
G25_033743,2009,0.0,0.0
G25_033744,2009,0.0,0.0
G25_033745,2009,0.0,0.0
G25_033746,2009,0.0,0.0
G25_033747,2009,0.0,0.0
G25_033748,2009,2.1546847839355463,2.1546847839355463
G25_033749,2009,0.0,0.0
G25_033750,2009,0.0,0.0
G25_033751,2009,0.0,0.0
G25_033752,2009,0.0,0.0
G25_033753,2009,0.0768536499023437,0.0768536499023437
G25_033754,2009,0.0,0.0
G25_033755,2009,0.0,0.0
G25_033756,2009,0.0,0.0
G25_033757,2009,0.0,0.0
G25_033758,2009,0.3071149536132812,0.3071149536132812
G25_033759,2009,0.0,0.0
G25_033760,2009,0.0,0.0
G25_033761,2009,0.0,0.0
G25_033762,2009,0.0,0.0
G25_033763,2009,0.0,0.0
G25_033764,2009,0.0,0.0
G25_033765,2009,0.0,0.0
G25_033766,2009,0.0,0.0
G25_033767,2009,0.0,0.0
G25_033768,2009,0.0,0.0
G25_033769,2009,0.0,0.0
G25_033770,2009,0.0,0.0
G25_033771,2009,0.0,0.0
G25_033772,2009,0.0,0.0
G25_033773,2009,0.0,0.0
G25_033774,2009,0.0,0.0
G25_033775,2009,0.0,0.0
G25_033776,2009,0.0,0.0
G25_033777,2009,0.0,0.0
G25_033778,2009,0.0,0.0
G25_033779,2009,0.0,0.0
G25_033780,2009,0.0,0.0
G25_033781,2009,0.0,0.0
G25_033782,2009,0.0,0.0
G25_033783,2009,0.0,0.0
G25_033784,2009,0.0,0.0
G25_033785,2009,0.0,0.0
G25_033786,2009,0.0,0.0
G25_033787,2009,0.0,0.0
G25_033788,2009,0.0,0.0
G25_033789,2009,0.0,0.0
G25_033790,2009,0.0,0.0
G25_033791,2009,0.0,0.0
G25_033792,2009,0.0,0.0
G25_033793,2009,0.0,0.0
G25_033794,2009,0.0,0.0
G25_033795,2009,0.0,0.0
G25_033796,2009,0.0,0.0
G25_033797,2009,0.0,0.0
G25_033798,2009,0.0,0.0
G25_033799,2009,0.0,0.0
G25_033800,2009,0.0,0.0
G25_033801,2009,0.0,0.0
G25_033802,2009,0.0,0.0
G25_033803,2009,0.0,0.0
G25_033804,2009,0.0,0.0
G25_033805,2009,0.0,0.0
G25_033806,2009,0.0,0.0
G25_033807,2009,0.0,0.0
G25_033808,2009,0.0,0.0
G25_033809,2009,0.0,0.0
G25_033810,2009,0.0,0.0
G25_033811,2009,0.0,0.0
G25_033812,2009,0.0,0.0
G25_033813,2009,0.0,0.0
G25_033814,2009,0.0,0.0
G25_033815,2009,0.0,0.0
G25_033816,2009,0.0,0.0
G25_033817,2009,0.0,0.0
G25_033818,2009,0.0,0.0
G25_033819,2009,0.0,0.0
G25_033820,2009,0.0,0.0
G25_033821,2009,0.0,0.0
G25_033822,2009,0.0,0.0
G25_033823,2009,0.0,0.0
G25_033824,2009,0.0,0.0
G25_033825,2009,0.0,0.0
G25_033826,2009,0.0,0.0
G25_033827,2009,0.0,0.0
G25_033828,2009,0.0,0.0
G25_033829,2009,0.0,0.0
G25_033830,2009,0.0,0.0
G25_033831,2009,0.0,0.0
G25_033832,2009,0.0,0.0
G25_033833,2009,0.0,0.0
G25_033834,2009,0.0,0.0
G25_033835,2009,0.0,0.0
G25_033836,2009,0.0,0.0
G25_033837,2009,0.0,0.0
G25_033838,2009,0.0,0.0
G25_033839,2009,0.0,0.0
G25_033840,2009,0.0,0.0
G25_033841,2009,0.0,0.0
G25_033842,2009,0.0,0.0
G25_033843,2009,0.0,0.0
G25_033844,2009,0.0,0.0
G25_033845,2009,0.0,0.0
G25_033846,2009,0.0,0.0
G25_033847,2009,0.0,0.0
G25_033848,2009,0.0,0.0
G25_033849,2009,0.0,0.0
G25_033850,2009,0.0,0.0
G25_033851,2009,0.0,0.0
G25_033852,2009,0.0,0.0
G25_033853,2009,0.0,0.0
G25_033854,2009,0.0,0.0
G25_033855,2009,0.0,0.0
G25_033856,2009,0.0,0.0
G25_033857,2009,0.0,0.0
G25_033858,2009,0.0,0.0
G25_033859,2009,0.0,0.0
G25_033860,2009,0.0,0.0
G25_033861,2009,0.0,0.0
G25_033862,2009,0.0,0.0
G25_033863,2009,0.0,0.0
G25_033864,2009,0.0,0.0
G25_033865,2009,0.0,0.0
G25_033866,2009,0.0,0.0
G25_033867,2009,0.0,0.0
G25_033868,2009,0.0,0.0
G25_033869,2009,0.0,0.0
G25_033870,2009,0.0,0.0
G25_033871,2009,0.0,0.0
G25_033872,2009,0.0,0.0
G25_033873,2009,0.0,0.0
G25_033874,2009,0.0,0.0
G25_033875,2009,0.0,0.0
G25_033876,2009,0.0,0.0
G25_033877,2009,0.0,0.0
G25_033878,2009,0.0,0.0
G25_033879,2009,0.0,0.0
G25_033880,2009,0.0,0.0
G25_033881,2009,0.0,0.0
G25_033882,2009,0.0,0.0
G25_033883,2009,0.0,0.0
G25_033884,2009,0.0,0.0
G25_033885,2009,0.0,0.0
G25_033886,2009,0.0,0.0
G25_033887,2009,0.0,0.0
G25_033888,2009,0.0,0.0
G25_033889,2009,0.0,0.0
G25_033890,2009,0.0,0.0
G25_033891,2009,0.0,0.0
G25_033892,2009,0.0,0.0
G25_033893,2009,0.0,0.0
G25_033894,2009,0.0,0.0
G25_033895,2009,0.0,0.0
G25_033896,2009,0.0,0.0
G25_033897,2009,0.0,0.0
G25_033898,2009,0.0,0.0
G25_033899,2009,0.0,0.0
G25_033900,2009,0.0,0.0
G25_033901,2009,0.0,0.0
G25_033902,2009,0.0,0.0
G25_033903,2009,0.0,0.0
G25_033904,2009,0.0,0.0
G25_033905,2009,0.0,0.0
G25_033906,2009,0.0,0.0
G25_033907,2009,0.0,0.0
G25_033908,2009,0.0,0.0
G25_033909,2009,0.0,0.0
G25_033910,2009,0.0,0.0
G25_033911,2009,0.0,0.0
G25_033912,2009,0.0,0.0
G25_033913,2009,0.0,0.0
G25_033914,2009,0.0,0.0
G25_033915,2009,0.0,0.0
G25_033916,2009,0.0,0.0
G25_033917,2009,0.0,0.0
G25_033918,2009,0.0,0.0
G25_033919,2009,0.0,0.0
G25_033920,2009,0.0,0.0
G25_033921,2009,0.0,0.0
G25_033922,2009,0.0,0.0
G25_033923,2009,0.0,0.0
G25_033924,2009,0.0,0.0
G25_033925,2009,0.0,0.0
G25_033926,2009,0.0,0.0
G25_033927,2009,0.0,0.0
G25_033928,2009,0.0,0.0
G25_033929,2009,0.0,0.0
G25_033930,2009,0.0,0.0
G25_033931,2009,0.0,0.0
G25_033932,2009,0.0,0.0
G25_033933,2009,0.0,0.0
G25_033934,2009,0.0,0.0
G25_033935,2009,0.0,0.0
G25_033936,2009,0.0,0.0
G25_033937,2009,0.0,0.0
G25_033938,2009,0.0,0.0
G25_033939,2009,0.0,0.0
G25_033940,2009,0.0,0.0
G25_033941,2009,0.0,0.0
G25_033942,2009,0.0,0.0
G25_033943,2009,0.0,0.0
G25_033944,2009,0.0,0.0
G25_033945,2009,0.0,0.0
G25_033946,2009,0.0,0.0
G25_033947,2009,0.0,0.0
G25_033948,2009,0.0,0.0
G25_033949,2009,0.0,0.0
G25_033950,2009,0.0,0.0
G25_033951,2009,0.0,0.0
G25_033952,2009,0.0,0.0
G25_033953,2009,0.0,0.0
G25_033954,2009,0.0,0.0
G25_033955,2009,0.0,0.0
G25_033956,2009,0.0,0.0
G25_033957,2009,0.0,0.0
G25_033958,2009,0.0,0.0
G25_033959,2009,0.0,0.0
G25_033960,2009,0.0,0.0
G25_033961,2009,0.0,0.0
G25_033962,2009,0.0,0.0
G25_033963,2009,0.0,0.0
G25_033964,2009,0.0,0.0
G25_033965,2009,0.0,0.0
G25_033966,2009,0.0,0.0
G25_033967,2009,0.0,0.0
G25_033968,2009,0.0,0.0
G25_033969,2009,0.0,0.0
G25_033970,2009,0.0773898620605468,0.0773898620605468
G25_033971,2009,0.0773660095214843,0.0773660095214843
G25_033972,2009,0.0,0.0
G25_033973,2009,0.077330615234375,0.077330615234375
G25_033974,2009,0.1546549438476562,0.1546549438476562
G25_033975,2009,0.0,0.0
G25_033976,2009,0.0,0.0
G25_033977,2009,0.1545407897949218,0.1545407897949218
G25_033978,2009,0.0,0.0
G25_033979,2009,0.0,0.0
G25_033980,2009,0.0,0.0
G25_033981,2009,0.0,0.0
G25_033982,2009,0.0,0.0
G25_033983,2009,0.0771676696777343,0.0771676696777343
G25_033984,2009,0.0,0.0
G25_033985,2009,0.0,0.0
G25_033986,2009,0.0,0.0
G25_033987,2009,0.0,0.0
G25_033988,2009,0.1048706381405101,0.1048706381405101
G25_033989,2009,0.0,0.0
G25_033990,2009,0.0,0.0
G25_033991,2009,0.0770221618652343,0.0770221618652343
G25_033992,2009,0.0,0.0
G25_033993,2009,0.0,0.0
G25_033994,2009,0.0,0.0
G25_033995,2009,0.0,0.0
G25_033996,2009,0.0,0.0
G25_033997,2009,0.0,0.0
G25_033998,2009,0.0,0.0
G25_033999,2009,0.0,0.0
G25_034000,2009,0.0,0.0
G25_034001,2009,0.0,0.0
G25_034002,2009,0.0,0.0
G25_034003,2009,0.0,0.0
G25_034004,2009,0.0,0.0
G25_034005,2009,0.0,0.0
G25_034006,2009,0.0,0.0
G25_034007,2009,0.0,0.0
G25_034008,2009,0.0,0.0
G25_034009,2009,0.0,0.0
G25_034010,2009,0.0,0.0
G25_034011,2009,0.0,0.0
G25_034012,2009,0.0,0.0
G25_034013,2009,0.0,0.0
G25_034014,2009,0.0,0.0
G25_034015,2009,0.0,0.0
G25_034016,2009,0.0,0.0
G25_034017,2009,0.0,0.0
G25_034018,2009,0.0,0.0
G25_034019,2009,0.0,0.0
G25_034020,2009,0.0,0.0
G25_034021,2009,0.0,0.0
G25_034022,2009,0.0,0.0
G25_034023,2009,0.0,0.0
G25_034024,2009,0.0,0.0
G25_034025,2009,0.0,0.0
G25_034026,2009,0.0,0.0
G25_034027,2009,0.0,0.0
G25_034028,2009,0.0,0.0
G25_034029,2009,0.0,0.0
G25_034030,2009,0.0,0.0
G25_034031,2009,0.0,0.0
G25_034032,2009,0.0,0.0
G25_034033,2009,0.0,0.0
G25_034034,2009,0.0,0.0
G25_034035,2009,0.0,0.0
G25_034036,2009,0.0,0.0
G25_034037,2009,0.0,0.0
G25_034038,2009,0.0,0.0
G25_034039,2009,0.0,0.0
G25_034040,2009,0.0,0.0
G25_034041,2009,0.0,0.0
G25_034042,2009,0.0,0.0
G25_034043,2009,0.0,0.0
G25_034044,2009,0.0,0.0
G25_034045,2009,0.0,0.0
G25_034046,2009,0.0,0.0
G25_034047,2009,0.0,0.0
G25_034048,2009,0.0,0.0
G25_034049,2009,0.0,0.0
G25_034050,2009,0.0,0.0
G25_034051,2009,0.0,0.0
G25_034052,2009,0.0,0.0
G25_034053,2009,0.0,0.0
G25_034054,2009,0.0,0.0
G25_034055,2009,0.0,0.0
G25_034056,2009,0.0,0.0
G25_034057,2009,0.0,0.0
G25_034058,2009,0.0,0.0
G25_034059,2009,0.0,0.0
G25_034060,2009,0.0,0.0
G25_034061,2009,0.0,0.0
G25_034062,2009,0.0,0.0
G25_034063,2009,0.0,0.0
G25_034064,2009,0.0,0.0
G25_034065,2009,0.0,0.0
G25_034066,2009,0.0,0.0
G25_034067,2009,0.0,0.0
G25_034068,2009,0.0,0.0
G25_034069,2009,0.0,0.0
G25_034070,2009,0.0,0.0
G25_034071,2009,0.0,0.0
G25_034072,2009,0.0,0.0
G25_034073,2009,0.0,0.0
G25_034074,2009,0.0,0.0
G25_034075,2009,0.0,0.0
G25_034076,2009,0.0,0.0
G25_034077,2009,0.0,0.0
G25_034078,2009,0.0,0.0
G25_034079,2009,0.0,0.0
G25_034080,2009,0.0,0.0
G25_034081,2009,0.0,0.0
G25_034082,2009,0.0,0.0
G25_034083,2009,0.0,0.0
G25_034084,2009,0.0,0.0
G25_034085,2009,0.0,0.0
G25_034086,2009,0.0,0.0
G25_034087,2009,0.0,0.0
G25_034088,2009,0.0,0.0
G25_034089,2009,0.0,0.0
G25_034090,2009,0.0,0.0
G25_034091,2009,0.0,0.0
G25_034092,2009,0.0,0.0
G25_034093,2009,0.0,0.0
G25_034094,2009,0.0,0.0
G25_034095,2009,0.0,0.0
G25_034096,2009,0.0,0.0
G25_034097,2009,0.0,0.0
G25_034098,2009,0.0,0.0
G25_034099,2009,0.0,0.0
G25_034100,2009,0.0,0.0
G25_034101,2009,0.0,0.0
G25_034102,2009,0.0,0.0
G25_034103,2009,0.0,0.0
G25_034104,2009,0.0,0.0
G25_034105,2009,0.0,0.0
G25_034106,2009,0.0,0.0
G25_034107,2009,0.0,0.0
G25_034108,2009,0.0,0.0
G25_034109,2009,0.0,0.0
G25_034110,2009,0.0,0.0
G25_034111,2009,0.0,0.0
G25_034112,2009,0.0,0.0
G25_034113,2009,0.0,0.0
G25_034114,2009,0.0,0.0
G25_034115,2009,0.0,0.0
G25_034116,2009,0.0,0.0
G25_034117,2009,0.0,0.0
G25_034118,2009,0.0,0.0
G25_034119,2009,0.0,0.0
G25_034120,2009,0.0,0.0
G25_034121,2009,0.0,0.0
G25_034122,2009,0.0,0.0
G25_034123,2009,0.0,0.0
G25_034124,2009,0.0,0.0
G25_034125,2009,0.0,0.0
G25_034126,2009,0.0,0.0
G25_034127,2009,0.0,0.0
G25_034128,2009,0.0,0.0
G25_034129,2009,0.0,0.0
G25_034130,2009,0.0,0.0
G25_034131,2009,0.0,0.0
G25_034132,2009,0.0,0.0
G25_034133,2009,0.0,0.0
G25_034134,2009,0.0,0.0
G25_034135,2009,0.0,0.0
G25_034136,2009,0.0,0.0
G25_034137,2009,0.0,0.0
G25_034138,2009,0.0,0.0
G25_034139,2009,0.0,0.0
G25_034140,2009,0.0,0.0
G25_034141,2009,0.0,0.0
G25_034142,2009,0.0,0.0
G25_034143,2009,0.0,0.0
G25_034144,2009,0.0,0.0
G25_034145,2009,0.0,0.0
G25_034146,2009,0.0,0.0
G25_034147,2009,0.0,0.0
G25_034148,2009,0.0,0.0
G25_034149,2009,0.0,0.0
G25_034150,2009,0.0,0.0
G25_034151,2009,0.0,0.0
G25_034152,2009,0.0,0.0
G25_034153,2009,0.0,0.0
G25_034154,2009,0.0,0.0
G25_034155,2009,0.0,0.0
G25_034156,2009,0.0,0.0
G25_034157,2009,0.0,0.0
G25_034158,2009,0.0,0.0
G25_034159,2009,0.0,0.0
G25_034160,2009,0.0,0.0
G25_034161,2009,0.0,0.0
G25_034162,2009,0.0,0.0
G25_034163,2009,0.0,0.0
G25_034164,2009,0.0,0.0
G25_034165,2009,0.0,0.0
G25_034166,2009,0.0,0.0
G25_034167,2009,0.0,0.0
G25_034168,2009,0.0,0.0
G25_034169,2009,0.0,0.0
G25_034170,2009,0.0,0.0
G25_034171,2009,0.0,0.0
G25_034172,2009,0.0,0.0
G25_034173,2009,0.0,0.0
G25_034174,2009,0.0,0.0
G25_034175,2009,0.0,0.0
G25_034176,2009,0.0,0.0
G25_034177,2009,0.0,0.0
G25_034178,2009,0.0,0.0
G25_034179,2009,0.0,0.0
G25_034180,2009,0.0,0.0
G25_034181,2009,0.0,0.0
G25_034182,2009,0.0,0.0
G25_034183,2009,0.0,0.0
G25_034184,2009,0.0,0.0
G25_034185,2009,0.0,0.0
G25_034186,2009,0.0,0.0
G25_034187,2009,0.0,0.0
G25_034188,2009,0.0,0.0
G25_034189,2009,0.0,0.0
G25_034190,2009,0.0,0.0
G25_034191,2009,0.0,0.0
G25_034192,2009,0.0,0.0
G25_034193,2009,0.0,0.0
G25_034194,2009,0.0,0.0
G25_034195,2009,0.0,0.0
G25_034196,2009,0.0,0.0
G25_034197,2009,0.0,0.0
G25_034198,2009,0.0,0.0
G25_034199,2009,0.0,0.0
G25_034200,2009,0.0,0.0
G25_034201,2009,0.0,0.0
G25_034202,2009,0.0,0.0
G25_034203,2009,0.0777275939941406,0.0777275939941406
G25_034204,2009,0.0,0.0
G25_034205,2009,0.077703857421875,0.077703857421875
G25_034206,2009,0.0,0.0
G25_034207,2009,0.0,0.0
G25_034208,2009,0.0,0.0
G25_034209,2009,0.0,0.0
G25_034210,2009,0.0,0.0
G25_034211,2009,0.0,0.0
G25_034212,2009,0.0,0.0
G25_034213,2009,0.0,0.0
G25_034214,2009,0.0,0.0
G25_034215,2009,0.0,0.0
G25_034216,2009,0.0,0.0
G25_034217,2009,0.0,0.0
G25_034218,2009,0.1548123291015625,0.1548123291015625
G25_034219,2009,0.1547914306640624,0.1547914306640624
G25_034220,2009,0.2321287902832031,0.2321287902832031
G25_034221,2009,0.0,0.0
G25_034222,2009,0.0,0.0
G25_034223,2009,0.0,0.0
G25_034224,2009,0.1545968444824219,0.1545968444824219
G25_034225,2009,0.0,0.0
G25_034226,2009,0.0,0.0
G25_034227,2009,0.0,0.0
G25_034228,2009,0.0,0.0
G25_034229,2009,0.0,0.0
G25_034230,2009,0.0,0.0
G25_034231,2009,0.0,0.0
G25_034232,2009,0.0,0.0
G25_034233,2009,0.0,0.0
G25_034234,2009,0.0,0.0
G25_034235,2009,0.0,0.0
G25_034236,2009,0.0,0.0
G25_034237,2009,0.0,0.0
G25_034238,2009,0.0,0.0
G25_034239,2009,6.0859136413574255,6.0859136413574255
G25_034240,2009,0.0770126159667968,0.0770126159667968
G25_034241,2009,0.1540188659667968,0.1540188659667968
G25_034242,2009,0.1539772583007812,0.1539772583007812
G25_034243,2009,0.0,0.0
G25_034244,2009,1.2312593994140626,1.2312593994140626
G25_034245,2009,0.0,0.0
G25_034246,2009,0.0,0.0
G25_034247,2009,0.0,0.0
G25_034248,2009,0.0,0.0
G25_034249,2009,0.0,0.0
G25_034250,2009,0.0,0.0
G25_034251,2009,0.0,0.0
G25_034252,2009,0.0,0.0
G25_034253,2009,0.0,0.0
G25_034254,2009,0.0,0.0
G25_034255,2009,0.0,0.0
G25_034256,2009,0.0,0.0
G25_034257,2009,0.0,0.0
G25_034258,2009,0.0,0.0
G25_034259,2009,0.0,0.0
G25_034260,2009,0.0,0.0
G25_034261,2009,0.0,0.0
G25_034262,2009,0.0,0.0
G25_034263,2009,0.0,0.0
G25_034264,2009,0.0,0.0
G25_034265,2009,0.0,0.0
G25_034266,2009,0.0,0.0
G25_034267,2009,0.0,0.0
G25_034268,2009,0.0,0.0
G25_034269,2009,0.0,0.0
G25_034270,2009,0.0,0.0
G25_034271,2009,0.0,0.0
G25_034272,2009,0.0,0.0
G25_034273,2009,0.0,0.0
G25_034274,2009,0.0,0.0
G25_034275,2009,0.0,0.0
G25_034276,2009,0.0,0.0
G25_034277,2009,0.0,0.0
G25_034278,2009,0.0,0.0
G25_034279,2009,0.0,0.0
G25_034280,2009,0.0,0.0
G25_034281,2009,0.0,0.0
G25_034282,2009,0.0,0.0
G25_034283,2009,0.0,0.0
G25_034284,2009,0.0,0.0
G25_034285,2009,0.0,0.0
G25_034286,2009,0.0,0.0
G25_034287,2009,0.0,0.0
G25_034288,2009,0.0,0.0
G25_034289,2009,0.0,0.0
G25_034290,2009,0.0,0.0
G25_034291,2009,0.0,0.0
G25_034292,2009,0.0,0.0
G25_034293,2009,0.0,0.0
G25_034294,2009,0.0,0.0
G25_034295,2009,0.0,0.0
G25_034296,2009,0.0,0.0
G25_034297,2009,0.0,0.0
G25_034298,2009,0.0,0.0
G25_034299,2009,0.0,0.0
G25_034300,2009,0.0,0.0
G25_034301,2009,0.0,0.0
G25_034302,2009,0.0,0.0
G25_034303,2009,0.0,0.0
G25_034304,2009,0.0,0.0
G25_034305,2009,0.0,0.0
G25_034306,2009,0.0,0.0
G25_034307,2009,0.0,0.0
G25_034308,2009,0.0,0.0
G25_034309,2009,0.0,0.0
G25_034310,2009,0.0,0.0
G25_034311,2009,0.0,0.0
G25_034312,2009,0.0,0.0
G25_034313,2009,0.0,0.0
G25_034314,2009,0.0,0.0
G25_034315,2009,0.0,0.0
G25_034316,2009,0.0,0.0
G25_034317,2009,0.0,0.0
G25_034318,2009,0.0,0.0
G25_034319,2009,0.0,0.0
G25_034320,2009,0.0,0.0
G25_034321,2009,0.0,0.0
G25_034322,2009,0.0,0.0
G25_034323,2009,0.0,0.0
G25_034324,2009,0.0,0.0
G25_034325,2009,0.0,0.0
G25_034326,2009,0.0,0.0
G25_034327,2009,0.0,0.0
G25_034328,2009,0.0,0.0
G25_034329,2009,0.0,0.0
G25_034330,2009,0.0,0.0
G25_034331,2009,0.0,0.0
G25_034332,2009,0.0,0.0
G25_034333,2009,0.0,0.0
G25_034334,2009,0.0,0.0
G25_034335,2009,0.0,0.0
G25_034336,2009,0.0,0.0
G25_034337,2009,0.0,0.0
G25_034338,2009,0.0,0.0
G25_034339,2009,0.0,0.0
G25_034340,2009,0.0,0.0
G25_034341,2009,0.0,0.0
G25_034342,2009,0.0,0.0
G25_034343,2009,0.0,0.0
G25_034344,2009,0.0,0.0
G25_034345,2009,0.0,0.0
G25_034346,2009,0.0,0.0
G25_034347,2009,0.0,0.0
G25_034348,2009,0.0,0.0
G25_034349,2009,0.0,0.0
G25_034350,2009,0.0,0.0
G25_034351,2009,0.0,0.0
G25_034352,2009,0.0,0.0
G25_034353,2009,0.0,0.0
G25_034354,2009,0.0,0.0
G25_034355,2009,0.0,0.0
G25_034356,2009,0.0,0.0
G25_034357,2009,0.0,0.0
G25_034358,2009,0.0,0.0
G25_034359,2009,0.0,0.0
G25_034360,2009,0.0,0.0
G25_034361,2009,0.0,0.0
G25_034362,2009,0.0,0.0
G25_034363,2009,0.0,0.0
G25_034364,2009,0.0,0.0
G25_034365,2009,0.0,0.0
G25_034366,2009,0.0,0.0
G25_034367,2009,0.0,0.0
G25_034368,2009,0.0,0.0
G25_034369,2009,0.0,0.0
G25_034370,2009,0.0,0.0
G25_034371,2009,0.0,0.0
G25_034372,2009,0.0,0.0
G25_034373,2009,0.0,0.0
G25_034374,2009,0.0,0.0
G25_034375,2009,0.0,0.0
G25_034376,2009,0.0,0.0
G25_034377,2009,0.0,0.0
G25_034378,2009,0.0,0.0
G25_034379,2009,0.0,0.0
G25_034380,2009,0.0,0.0
G25_034381,2009,0.0,0.0
G25_034382,2009,0.0,0.0
G25_034383,2009,0.0,0.0
G25_034384,2009,0.0,0.0
G25_034385,2009,0.0,0.0
G25_034386,2009,0.0,0.0
G25_034387,2009,0.0,0.0
G25_034388,2009,0.0,0.0
G25_034389,2009,0.0,0.0
G25_034390,2009,0.0,0.0
G25_034391,2009,0.0,0.0
G25_034392,2009,0.0,0.0
G25_034393,2009,0.0,0.0
G25_034394,2009,0.0,0.0
G25_034395,2009,0.0,0.0
G25_034396,2009,0.0,0.0
G25_034397,2009,0.0,0.0
G25_034398,2009,0.0,0.0
G25_034399,2009,0.0,0.0
G25_034400,2009,0.0,0.0
G25_034401,2009,0.0,0.0
G25_034402,2009,0.0,0.0
G25_034403,2009,0.0,0.0
G25_034404,2009,0.0,0.0
G25_034405,2009,0.0,0.0
G25_034406,2009,0.0,0.0
G25_034407,2009,0.0,0.0
G25_034408,2009,0.0,0.0
G25_034409,2009,0.0,0.0
G25_034410,2009,0.0,0.0
G25_034411,2009,0.0,0.0
G25_034412,2009,0.0,0.0
G25_034413,2009,0.0,0.0
G25_034414,2009,0.0,0.0
G25_034415,2009,0.0,0.0
G25_034416,2009,0.0,0.0
G25_034417,2009,0.0,0.0
G25_034418,2009,0.0,0.0
G25_034419,2009,0.0,0.0
G25_034420,2009,0.0,0.0
G25_034421,2009,0.0,0.0
G25_034422,2009,0.0,0.0
G25_034423,2009,0.0,0.0
G25_034424,2009,0.0,0.0
G25_034425,2009,0.0,0.0
G25_034426,2009,0.0,0.0
G25_034427,2009,0.0,0.0
G25_034428,2009,0.0,0.0
G25_034429,2009,0.0,0.0
G25_034430,2009,0.0,0.0
G25_034431,2009,0.0,0.0
G25_034432,2009,0.0,0.0
G25_034433,2009,0.0,0.0
G25_034434,2009,0.0,0.0
G25_034435,2009,0.0,0.0
G25_034436,2009,0.0,0.0
G25_034437,2009,0.0,0.0
G25_034438,2009,0.0,0.0
G25_034439,2009,0.0,0.0
G25_034440,2009,0.0,0.0
G25_034441,2009,0.0,0.0
G25_034442,2009,0.0,0.0
G25_034443,2009,0.0,0.0
G25_034444,2009,0.0,0.0
G25_034445,2009,0.0,0.0
G25_034446,2009,0.0,0.0
G25_034447,2009,0.0,0.0
G25_034448,2009,0.0,0.0
G25_034449,2009,0.0,0.0
G25_034450,2009,0.0,0.0
G25_034451,2009,0.0,0.0
G25_034452,2009,0.0,0.0
G25_034453,2009,0.0,0.0
G25_034454,2009,0.0,0.0
G25_034455,2009,0.0,0.0
G25_034456,2009,0.0,0.0
G25_034457,2009,0.0,0.0
G25_034458,2009,0.2330489685058593,0.2330489685058593
G25_034459,2009,0.0,0.0
G25_034460,2009,0.0775580444335937,0.0775580444335937
G25_034461,2009,0.0,0.0
G25_034462,2009,0.0,0.0
G25_034463,2009,0.0,0.0
G25_034464,2009,0.0,0.0
G25_034465,2009,0.0,0.0
G25_034466,2009,0.0,0.0
G25_034467,2009,1.393963708496094,1.393963708496094
G25_034468,2009,0.0774203674316406,0.0774203674316406
G25_034469,2009,0.0774070007324218,0.0774070007324218
G25_034470,2009,0.0,0.0
G25_034471,2009,0.2321009643554687,0.2321009643554687
G25_034472,2009,0.0,0.0
G25_034473,2009,0.0,0.0
G25_034474,2009,0.0,0.0
G25_034475,2009,0.0,0.0
G25_034476,2009,0.0772907653808593,0.0772907653808593
G25_034477,2009,0.0,0.0
G25_034478,2009,0.1544981262207031,0.1544981262207031
G25_034479,2009,0.0772350769042968,0.0772350769042968
G25_034480,2009,0.3860259338378906,0.3860259338378906
G25_034481,2009,0.0,0.0
G25_034482,2009,0.0,0.0
G25_034483,2009,0.0,0.0
G25_034484,2009,0.0,0.0
G25_034485,2009,0.0,0.0
G25_034486,2009,0.0,0.0
G25_034487,2009,0.0,0.0
G25_034488,2009,0.0,0.0
G25_034489,2009,0.0,0.0
G25_034490,2009,0.0,0.0
G25_034491,2009,1.0011786315917968,1.0011786315917968
G25_034492,2009,0.0769945739746093,0.0769945739746093
G25_034493,2009,0.0,0.0
G25_034494,2009,0.1539213806152343,0.1539213806152343
G25_034495,2009,0.0,0.0
G25_034496,2009,0.0,0.0
G25_034497,2009,0.0,0.0
G25_034498,2009,0.0,0.0
G25_034499,2009,0.0,0.0
G25_034500,2009,0.0,0.0
G25_034501,2009,0.0,0.0
G25_034502,2009,0.1536359741210937,0.1536359741210937
G25_034503,2009,0.0,0.0
G25_034504,2009,0.0,0.0
G25_034505,2009,0.0,0.0
G25_034506,2009,0.0,0.0
G25_034507,2009,0.0,0.0
G25_034508,2009,0.0,0.0
G25_034509,2009,0.0,0.0
G25_034510,2009,0.0,0.0
G25_034511,2009,0.0,0.0
G25_034512,2009,0.0,0.0
G25_034513,2009,0.0,0.0
G25_034514,2009,0.0,0.0
G25_034515,2009,0.0,0.0
G25_034516,2009,0.0,0.0
G25_034517,2009,0.0,0.0
G25_034518,2009,0.0,0.0
G25_034519,2009,0.0,0.0
G25_034520,2009,0.0,0.0
G25_034521,2009,0.0,0.0
G25_034522,2009,0.0,0.0
G25_034523,2009,0.0,0.0
G25_034524,2009,0.0,0.0
G25_034525,2009,0.0,0.0
G25_034526,2009,0.0,0.0
G25_034527,2009,0.0,0.0
G25_034528,2009,0.0,0.0
G25_034529,2009,0.0,0.0
G25_034530,2009,0.0,0.0
G25_034531,2009,0.0,0.0
G25_034532,2009,0.0,0.0
G25_034533,2009,0.0,0.0
G25_034534,2009,0.0,0.0
G25_034535,2009,0.0,0.0
G25_034536,2009,0.0,0.0
