Cell_ID,Year,Forest_Loss_ha
G25_000000,2006,0.0
G25_000001,2006,0.0
G25_000002,2006,0.0
G25_000003,2006,0.0
G25_000004,2006,0.0
G25_000005,2006,0.0
G25_000006,2006,0.0
G25_000007,2006,0.0
G25_000008,2006,0.0
G25_000009,2006,0.0
G25_000010,2006,0.0
G25_000011,2006,0.0
G25_000012,2006,0.0
G25_000013,2006,0.0
G25_000014,2006,0.0
G25_000015,2006,0.0
G25_000016,2006,0.0
G25_000017,2006,0.0
G25_000018,2006,0.0
G25_000019,2006,0.0
G25_000020,2006,0.0
G25_000021,2006,0.0
G25_000022,2006,0.0
G25_000023,2006,0.0
G25_000024,2006,0.0
G25_000025,2006,0.0
G25_000026,2006,0.0
G25_000027,2006,0.0
G25_000028,2006,0.0
G25_000029,2006,0.0
G25_000030,2006,0.0
G25_000031,2006,0.0
G25_000032,2006,0.0
G25_000033,2006,0.0
G25_000034,2006,0.0
G25_000035,2006,0.0
G25_000036,2006,0.0
G25_000037,2006,0.0
G25_000038,2006,0.0
G25_000039,2006,0.0
G25_000040,2006,0.0
G25_000041,2006,0.0
G25_000042,2006,0.0
G25_000043,2006,0.0
G25_000044,2006,0.0
G25_000045,2006,0.0
G25_000046,2006,0.0
G25_000047,2006,0.0
G25_000048,2006,0.0
G25_000049,2006,0.0
G25_000050,2006,0.0
G25_000051,2006,0.0
G25_000052,2006,0.0
G25_000053,2006,0.0
G25_000054,2006,0.0
G25_000055,2006,0.0
G25_000056,2006,0.0
G25_000057,2006,0.0
G25_000058,2006,0.0
G25_000059,2006,0.0
G25_000060,2006,0.0
G25_000061,2006,0.0
G25_000062,2006,0.0
G25_000063,2006,0.0
G25_000064,2006,0.0
G25_000065,2006,0.0
G25_000066,2006,0.0
G25_000067,2006,0.0
G25_000068,2006,0.0
G25_000069,2006,0.0
G25_000070,2006,0.0
G25_000071,2006,0.0
G25_000072,2006,0.0
G25_000073,2006,0.0
G25_000074,2006,0.0
G25_000075,2006,0.0
G25_000076,2006,0.0
G25_000077,2006,0.0
G25_000078,2006,0.0
G25_000079,2006,0.0
G25_000080,2006,0.0
G25_000081,2006,0.0
G25_000082,2006,0.0
G25_000083,2006,0.0
G25_000084,2006,0.0
G25_000085,2006,0.0
G25_000086,2006,0.0
G25_000087,2006,0.0
G25_000088,2006,0.0
G25_000089,2006,0.0
G25_000090,2006,0.0
G25_000091,2006,0.0
G25_000092,2006,0.0
G25_000093,2006,0.0
G25_000094,2006,0.0
G25_000095,2006,0.0
G25_000096,2006,0.0
G25_000097,2006,0.0
G25_000098,2006,0.0
G25_000099,2006,0.0
G25_000100,2006,0.0
G25_000101,2006,0.0
G25_000102,2006,0.0
G25_000103,2006,0.0
G25_000104,2006,0.0
G25_000105,2006,0.0
G25_000106,2006,0.0
G25_000107,2006,0.0
G25_000108,2006,0.0
G25_000109,2006,0.0
G25_000110,2006,0.0
G25_000111,2006,0.0
G25_000112,2006,0.0
G25_000113,2006,0.0
G25_000114,2006,0.0
G25_000115,2006,0.0
G25_000116,2006,0.0
G25_000117,2006,0.0
G25_000118,2006,0.0
G25_000119,2006,0.0
G25_000120,2006,0.0
G25_000121,2006,0.0
G25_000122,2006,0.0
G25_000123,2006,0.0
G25_000124,2006,0.0
G25_000125,2006,0.0
G25_000126,2006,0.0
G25_000127,2006,0.0
G25_000128,2006,0.0
G25_000129,2006,0.0
G25_000130,2006,0.0
G25_000131,2006,0.0
G25_000132,2006,0.0
G25_000133,2006,0.0
G25_000134,2006,0.0
G25_000135,2006,0.0
G25_000136,2006,0.0
G25_000137,2006,0.0
G25_000138,2006,0.0
G25_000139,2006,0.0
G25_000140,2006,0.0
G25_000141,2006,0.0
G25_000142,2006,0.0
G25_000143,2006,0.0
G25_000144,2006,0.0
G25_000145,2006,0.0
G25_000146,2006,0.0
G25_000147,2006,0.0
G25_000148,2006,0.0
G25_000149,2006,0.0
G25_000150,2006,0.0
G25_000151,2006,0.0
G25_000152,2006,0.0
G25_000153,2006,0.0
G25_000154,2006,0.0
G25_000155,2006,0.0
