Cell_ID,Year,Forest_Loss_ha
G25_000000,2007,0.0
G25_000001,2007,0.0
G25_000002,2007,0.0
G25_000003,2007,0.0
G25_000004,2007,0.0
G25_000005,2007,0.0
G25_000006,2007,0.0
G25_000007,2007,0.0
G25_000008,2007,0.0
G25_000009,2007,0.0
G25_000010,2007,0.0
G25_000011,2007,0.0
G25_000012,2007,0.0
G25_000013,2007,0.0
G25_000014,2007,0.0
G25_000015,2007,0.0
G25_000016,2007,0.0
G25_000017,2007,0.0
G25_000018,2007,0.0
G25_000019,2007,0.0
G25_000020,2007,0.0
G25_000021,2007,0.0
G25_000022,2007,0.0
G25_000023,2007,0.0
G25_000024,2007,0.0
G25_000025,2007,0.0
G25_000026,2007,0.0
G25_000027,2007,0.0
G25_000028,2007,0.0
G25_000029,2007,0.0
G25_000030,2007,0.0
G25_000031,2007,0.0
G25_000032,2007,0.0
G25_000033,2007,0.0
G25_000034,2007,0.0
G25_000035,2007,0.0
G25_000036,2007,0.0
G25_000037,2007,0.0
G25_000038,2007,0.0
G25_000039,2007,0.0
G25_000040,2007,0.0
G25_000041,2007,0.0
G25_000042,2007,0.0
G25_000043,2007,0.0
G25_000044,2007,0.0
G25_000045,2007,0.0
G25_000046,2007,0.0
G25_000047,2007,0.0
G25_000048,2007,0.0
G25_000049,2007,0.0
G25_000050,2007,0.0
G25_000051,2007,0.0
G25_000052,2007,0.0
G25_000053,2007,0.0
G25_000054,2007,0.0
G25_000055,2007,0.0
G25_000056,2007,0.0
G25_000057,2007,0.0
G25_000058,2007,0.0
G25_000059,2007,0.0
G25_000060,2007,0.0
G25_000061,2007,0.0
G25_000062,2007,0.0
G25_000063,2007,0.0
G25_000064,2007,0.0
G25_000065,2007,0.0
G25_000066,2007,0.0
G25_000067,2007,0.0
G25_000068,2007,0.0
G25_000069,2007,0.0
G25_000070,2007,0.0
G25_000071,2007,0.0
G25_000072,2007,0.0
G25_000073,2007,0.0
G25_000074,2007,0.0
G25_000075,2007,0.0
G25_000076,2007,0.0
G25_000077,2007,0.0
G25_000078,2007,0.0
G25_000079,2007,0.0
G25_000080,2007,0.0
G25_000081,2007,0.0
G25_000082,2007,0.0
G25_000083,2007,0.0
G25_000084,2007,0.0
G25_000085,2007,0.0
G25_000086,2007,0.0
G25_000087,2007,0.0
G25_000088,2007,0.0
G25_000089,2007,0.0
G25_000090,2007,0.0
G25_000091,2007,0.0
G25_000092,2007,0.0
G25_000093,2007,0.0
G25_000094,2007,0.0
G25_000095,2007,0.0
G25_000096,2007,0.0
G25_000097,2007,0.0
G25_000098,2007,0.0
G25_000099,2007,0.0
G25_000100,2007,0.0
G25_000101,2007,0.0
G25_000102,2007,0.0
G25_000103,2007,0.0
G25_000104,2007,0.0
G25_000105,2007,0.0
G25_000106,2007,0.0
G25_000107,2007,0.0
G25_000108,2007,0.0
G25_000109,2007,0.0
G25_000110,2007,0.0
G25_000111,2007,0.0
G25_000112,2007,0.0
G25_000113,2007,0.0
G25_000114,2007,0.0
G25_000115,2007,0.0
