Cell_ID,Year,Forest_Loss_ha
G25_000000,2025,0.0
G25_000001,2025,0.0
G25_000002,2025,0.0
G25_000003,2025,0.0
G25_000004,2025,0.0
G25_000005,2025,0.0
G25_000006,2025,0.0
G25_000007,2025,0.0
G25_000008,2025,0.0
G25_000009,2025,0.0
G25_000010,2025,0.0
G25_000011,2025,0.0
G25_000012,2025,0.0
G25_000013,2025,0.0
G25_000014,2025,0.0
G25_000015,2025,0.0
G25_000016,2025,0.0
G25_000017,2025,0.0
G25_000018,2025,0.0
G25_000019,2025,0.0
G25_000020,2025,0.0
G25_000021,2025,0.0
G25_000022,2025,0.0
G25_000023,2025,0.0
G25_000024,2025,0.0
G25_000025,2025,0.0
G25_000026,2025,0.0
G25_000027,2025,0.0
G25_000028,2025,0.0
G25_000029,2025,0.0
G25_000030,2025,0.0
G25_000031,2025,0.0
G25_000032,2025,0.0
G25_000033,2025,0.0
G25_000034,2025,0.0
G25_000035,2025,0.0
G25_000036,2025,0.0
G25_000037,2025,0.0
G25_000038,2025,0.0
G25_000039,2025,0.0
G25_000040,2025,0.0
G25_000041,2025,0.0
G25_000042,2025,0.0
G25_000043,2025,0.0
G25_000044,2025,0.0
G25_000045,2025,0.0
G25_000046,2025,0.0
G25_000047,2025,0.0
G25_000048,2025,0.0
G25_000049,2025,0.0
G25_000050,2025,0.0
G25_000051,2025,0.0
G25_000052,2025,0.0
G25_000053,2025,0.0
G25_000054,2025,0.0
G25_000055,2025,0.0
G25_000056,2025,0.0
G25_000057,2025,0.0
G25_000058,2025,0.0
G25_000059,2025,0.0
G25_000060,2025,0.0
G25_000061,2025,0.0
G25_000062,2025,0.0
G25_000063,2025,0.0
G25_000064,2025,0.0
G25_000065,2025,0.0
G25_000066,2025,0.0
G25_000067,2025,0.0
G25_000068,2025,0.0
G25_000069,2025,0.0
G25_000070,2025,0.0
G25_000071,2025,0.0
G25_000072,2025,0.0
G25_000073,2025,0.0
G25_000074,2025,0.0
G25_000075,2025,0.0
G25_000076,2025,0.0
G25_000077,2025,0.0
G25_000078,2025,0.0
G25_000079,2025,0.0
G25_000080,2025,0.0
G25_000081,2025,0.0
G25_000082,2025,0.0
G25_000083,2025,0.0
G25_000084,2025,0.0
G25_000085,2025,0.0
G25_000086,2025,0.0
G25_000087,2025,0.0
G25_000088,2025,0.0
G25_000089,2025,0.0
G25_000090,2025,0.0
G25_000091,2025,0.0
G25_000092,2025,0.0
G25_000093,2025,0.0
G25_000094,2025,0.0
G25_000095,2025,0.0
G25_000096,2025,0.0
G25_000097,2025,0.0
G25_000098,2025,0.0
G25_000099,2025,0.0
G25_000100,2025,0.0
G25_000101,2025,0.0
G25_000102,2025,0.0
G25_000103,2025,0.0
G25_000104,2025,0.0
G25_000105,2025,0.0
G25_000106,2025,0.0
G25_000107,2025,0.0
G25_000108,2025,0.0
G25_000109,2025,0.0
G25_000110,2025,0.0
G25_000111,2025,0.0
G25_000112,2025,0.0
G25_000113,2025,0.0
G25_000114,2025,0.0
G25_000115,2025,0.0
G25_000116,2025,0.0
G25_000117,2025,0.0
G25_000118,2025,0.0
G25_000119,2025,0.0
G25_000120,2025,0.0
G25_000121,2025,0.0
G25_000122,2025,0.0
G25_000123,2025,0.0
G25_000124,2025,0.0
G25_000125,2025,0.0
G25_000126,2025,0.0
G25_000127,2025,0.0
G25_000128,2025,0.0
G25_000129,2025,0.0
G25_000130,2025,0.0
G25_000131,2025,0.0
G25_000132,2025,0.0
G25_000133,2025,0.0
G25_000134,2025,0.0
G25_000135,2025,0.0
G25_000136,2025,0.0
G25_000137,2025,0.0
G25_000138,2025,0.0
G25_000139,2025,0.0
G25_000140,2025,0.0
G25_000141,2025,0.0
G25_000142,2025,0.0
G25_000143,2025,0.0
G25_000144,2025,0.0
G25_000145,2025,0.0
G25_000146,2025,0.0
G25_000147,2025,0.0
G25_000148,2025,0.0
G25_000149,2025,0.0
G25_000150,2025,0.0
G25_000151,2025,0.0
G25_000152,2025,0.0
G25_000153,2025,0.0
G25_000154,2025,0.0
G25_000155,2025,0.0
G25_000156,2025,0.0
G25_000157,2025,0.0
G25_000158,2025,0.0
G25_000159,2025,0.0
G25_000160,2025,0.0
G25_000161,2025,0.0
G25_000162,2025,0.0
G25_000163,2025,0.0
G25_000164,2025,0.0
G25_000165,2025,0.0
G25_000166,2025,0.0
G25_000167,2025,0.0
G25_000168,2025,0.0
G25_000169,2025,0.0
G25_000170,2025,0.0
G25_000171,2025,0.0
G25_000172,2025,0.0
G25_000173,2025,0.0
G25_000174,2025,0.0
G25_000175,2025,0.0
G25_000176,2025,0.0
G25_000177,2025,0.0
G25_000178,2025,0.0
G25_000179,2025,0.0
G25_000180,2025,0.0
G25_000181,2025,0.0
G25_000182,2025,0.0
G25_000183,2025,0.0
G25_000184,2025,0.0
G25_000185,2025,0.0
G25_000186,2025,0.0
G25_000187,2025,0.0
G25_000188,2025,0.0
G25_000189,2025,0.0
G25_000190,2025,0.0
G25_000191,2025,0.0
G25_000192,2025,0.0
G25_000193,2025,0.0
G25_000194,2025,0.0
G25_000195,2025,0.0
G25_000196,2025,0.0
G25_000197,2025,0.0
G25_000198,2025,0.0
G25_000199,2025,0.0
G25_000200,2025,0.0
G25_000201,2025,0.0
G25_000202,2025,0.0
G25_000203,2025,0.0
G25_000204,2025,0.0
G25_000205,2025,0.0
G25_000206,2025,0.0
G25_000207,2025,0.0
G25_000208,2025,0.0
G25_000209,2025,0.0
G25_000210,2025,0.0
G25_000211,2025,0.0
G25_000212,2025,0.0
G25_000213,2025,0.0
G25_000214,2025,0.0
G25_000215,2025,0.0
G25_000216,2025,0.0
G25_000217,2025,0.0
G25_000218,2025,0.0
G25_000219,2025,0.0
G25_000220,2025,0.0
G25_000221,2025,0.0
G25_000222,2025,0.0
G25_000223,2025,0.0
G25_000224,2025,0.0
G25_000225,2025,0.0
G25_000226,2025,0.0
G25_000227,2025,0.0
G25_000228,2025,0.0
G25_000229,2025,0.0
G25_000230,2025,0.0
G25_000231,2025,0.0
G25_000232,2025,0.0
G25_000233,2025,0.0
G25_000234,2025,0.0
G25_000235,2025,0.0
